AlertTimestamp,StoreID,ReportMonth,StoreLocation,StoreCategory,Metric,ObservedValue,Threshold,Operator,BreachAmount,Severity,RecommendedAction
2026-05-28 12:31:54,STORE-0777,2025-02-28,Los Angeles,Grocery,CSAT,76.7,78.0,<,1.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1200,2026-05-31,San Francisco,Electronics,CSAT,76.7,78.0,<,1.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1484,2026-01-31,Los Angeles,Electronics,CSAT,76.7,78.0,<,1.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0042,2025-11-30,Palo Alto,Electronics,CSAT,76.8,78.0,<,1.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0105,2025-02-28,San Francisco,Grocery,CSAT,76.8,78.0,<,1.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0249,2025-02-28,Palo Alto,Electronics,CSAT,76.8,78.0,<,1.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0442,2025-03-31,San Francisco,Clothing,CSAT,76.8,78.0,<,1.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0480,2026-05-31,San Francisco,Electronics,CSAT,76.8,78.0,<,1.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0498,2025-11-30,San Francisco,Electronics,CSAT,76.8,78.0,<,1.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0577,2024-06-30,Palo Alto,Grocery,CSAT,76.8,78.0,<,1.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1205,2024-10-31,Los Angeles,Clothing,CSAT,76.8,78.0,<,1.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1327,2024-12-31,Los Angeles,Clothing,CSAT,76.8,78.0,<,1.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0134,2025-07-31,Palo Alto,Electronics,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0174,2024-11-30,San Francisco,Grocery,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0412,2024-09-30,San Francisco,Clothing,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0743,2026-04-30,San Francisco,Electronics,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0786,2025-11-30,San Francisco,Grocery,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0929,2025-10-31,Sacramento,Grocery,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0967,2024-12-31,Sacramento,Grocery,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1040,2025-01-31,Palo Alto,Clothing,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1162,2025-03-31,San Francisco,Grocery,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1295,2026-04-30,San Francisco,Clothing,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1341,2026-02-28,Sacramento,Electronics,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1395,2024-08-31,San Francisco,Clothing,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1490,2024-07-31,Sacramento,Clothing,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1594,2025-03-31,Palo Alto,Grocery,CSAT,76.9,78.0,<,1.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0004,2024-09-30,Sacramento,Clothing,CSAT,77.0,78.0,<,1.0,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0101,2024-10-31,Sacramento,Electronics,CSAT,77.0,78.0,<,1.0,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0364,2024-09-30,Los Angeles,Electronics,CSAT,77.0,78.0,<,1.0,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0875,2025-04-30,Sacramento,Grocery,CSAT,77.0,78.0,<,1.0,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0937,2024-06-30,Sacramento,Electronics,CSAT,77.0,78.0,<,1.0,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1420,2024-09-30,San Francisco,Clothing,CSAT,77.0,78.0,<,1.0,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0234,2025-11-30,Sacramento,Grocery,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0311,2026-04-30,Sacramento,Grocery,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0322,2025-03-31,Palo Alto,Grocery,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0362,2024-07-31,Palo Alto,Electronics,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0385,2024-06-30,Sacramento,Electronics,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0494,2025-07-31,Palo Alto,Grocery,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0723,2024-08-31,San Francisco,Grocery,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0942,2024-11-30,Los Angeles,Electronics,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1031,2026-04-30,Los Angeles,Grocery,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1051,2025-12-31,Los Angeles,Grocery,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1061,2024-10-31,Palo Alto,Electronics,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1499,2025-04-30,San Francisco,Grocery,CSAT,77.1,78.0,<,0.9,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0107,2025-04-30,Palo Alto,Clothing,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0160,2025-09-30,Los Angeles,Grocery,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0167,2026-04-30,Palo Alto,Electronics,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0196,2024-09-30,Palo Alto,Clothing,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0217,2024-06-30,San Francisco,Electronics,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0478,2026-03-31,Palo Alto,Grocery,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0522,2025-11-30,Sacramento,Electronics,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0558,2024-11-30,Sacramento,Electronics,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0679,2024-12-31,Palo Alto,Grocery,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0687,2025-08-31,Palo Alto,Electronics,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0737,2025-10-31,San Francisco,Electronics,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0985,2024-06-30,Palo Alto,Grocery,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1055,2026-04-30,San Francisco,Grocery,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1608,2026-05-31,Los Angeles,Clothing,CSAT,77.2,78.0,<,0.8,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0815,2026-04-30,Sacramento,Grocery,CSAT,77.3,78.0,<,0.7,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0836,2026-01-31,Los Angeles,Grocery,CSAT,77.3,78.0,<,0.7,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1047,2025-08-31,Sacramento,Clothing,CSAT,77.3,78.0,<,0.7,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1116,2025-05-31,Sacramento,Clothing,CSAT,77.3,78.0,<,0.7,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1632,2026-05-31,Palo Alto,Electronics,CSAT,77.3,78.0,<,0.7,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0012,2025-05-31,Palo Alto,Grocery,CSAT,77.4,78.0,<,0.6,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0049,2024-06-30,Los Angeles,Clothing,CSAT,77.4,78.0,<,0.6,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0088,2025-09-30,Los Angeles,Grocery,CSAT,77.4,78.0,<,0.6,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0209,2025-10-31,Sacramento,Clothing,CSAT,77.4,78.0,<,0.6,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0527,2026-04-30,Sacramento,Grocery,CSAT,77.4,78.0,<,0.6,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0572,2026-01-31,Los Angeles,Electronics,CSAT,77.4,78.0,<,0.6,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0621,2026-02-28,San Francisco,Clothing,CSAT,77.4,78.0,<,0.6,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1084,2024-09-30,Los Angeles,Grocery,CSAT,77.4,78.0,<,0.6,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1219,2025-12-31,San Francisco,Electronics,CSAT,77.4,78.0,<,0.6,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1570,2025-03-31,Sacramento,Clothing,CSAT,77.4,78.0,<,0.6,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1577,2025-10-31,Los Angeles,Clothing,CSAT,77.4,78.0,<,0.6,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0041,2025-10-31,Palo Alto,Grocery,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0075,2024-08-31,San Francisco,Electronics,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0229,2025-06-30,Palo Alto,Clothing,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0275,2025-04-30,Sacramento,Grocery,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0351,2025-08-31,Palo Alto,Grocery,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0692,2026-01-31,San Francisco,Grocery,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0704,2025-01-31,San Francisco,Electronics,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0754,2025-03-31,Palo Alto,Grocery,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0916,2024-09-30,Palo Alto,Electronics,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1097,2025-10-31,Palo Alto,Grocery,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1199,2026-04-30,Los Angeles,Clothing,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1565,2024-10-31,Palo Alto,Clothing,CSAT,77.5,78.0,<,0.5,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0047,2026-04-30,Palo Alto,Clothing,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0287,2026-04-30,Los Angeles,Grocery,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0423,2025-08-31,San Francisco,Clothing,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0507,2024-08-31,Palo Alto,Electronics,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0551,2026-04-30,San Francisco,Clothing,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0820,2024-09-30,Los Angeles,Clothing,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0927,2025-08-31,Sacramento,Clothing,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0931,2025-12-31,Palo Alto,Electronics,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0980,2026-01-31,Sacramento,Clothing,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1203,2024-08-31,Sacramento,Grocery,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1372,2024-09-30,Palo Alto,Clothing,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1383,2025-08-31,Palo Alto,Clothing,CSAT,77.6,78.0,<,0.4,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0109,2025-06-30,San Francisco,Electronics,CSAT,77.7,78.0,<,0.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0445,2025-06-30,Palo Alto,Clothing,CSAT,77.7,78.0,<,0.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0462,2024-11-30,San Francisco,Electronics,CSAT,77.7,78.0,<,0.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0578,2024-07-31,Sacramento,Electronics,CSAT,77.7,78.0,<,0.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0662,2025-07-31,Palo Alto,Clothing,CSAT,77.7,78.0,<,0.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0818,2024-07-31,Palo Alto,Electronics,CSAT,77.7,78.0,<,0.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0851,2025-04-30,Los Angeles,Grocery,CSAT,77.7,78.0,<,0.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0956,2026-01-31,San Francisco,Grocery,CSAT,77.7,78.0,<,0.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1001,2025-10-31,Palo Alto,Clothing,CSAT,77.7,78.0,<,0.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1216,2025-09-30,San Francisco,Electronics,CSAT,77.7,78.0,<,0.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1329,2025-02-28,Sacramento,Electronics,CSAT,77.7,78.0,<,0.3,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0048,2026-05-31,Sacramento,Electronics,CSAT,77.8,78.0,<,0.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0228,2025-05-31,Sacramento,Electronics,CSAT,77.8,78.0,<,0.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0264,2026-05-31,Los Angeles,Electronics,CSAT,77.8,78.0,<,0.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0469,2025-06-30,Los Angeles,Electronics,CSAT,77.8,78.0,<,0.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0586,2025-03-31,Los Angeles,Electronics,CSAT,77.8,78.0,<,0.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0952,2025-09-30,Sacramento,Electronics,CSAT,77.8,78.0,<,0.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1142,2025-07-31,Sacramento,Electronics,CSAT,77.8,78.0,<,0.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1328,2025-01-31,San Francisco,Electronics,CSAT,77.8,78.0,<,0.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1514,2024-07-31,Los Angeles,Clothing,CSAT,77.8,78.0,<,0.2,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0054,2024-11-30,Los Angeles,Clothing,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0069,2026-02-28,Los Angeles,Grocery,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0201,2025-02-28,Sacramento,Electronics,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0224,2025-01-31,Los Angeles,Electronics,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0377,2025-10-31,Los Angeles,Grocery,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0399,2025-08-31,Sacramento,Clothing,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0562,2025-03-31,Sacramento,Electronics,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0589,2025-06-30,Los Angeles,Electronics,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0678,2024-11-30,Los Angeles,Electronics,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0713,2025-10-31,Sacramento,Grocery,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0853,2025-06-30,Palo Alto,Clothing,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-0855,2025-08-31,San Francisco,Clothing,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1017,2025-02-28,Sacramento,Clothing,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1118,2025-07-31,Palo Alto,Electronics,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1559,2026-04-30,San Francisco,Electronics,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1571,2025-04-30,Sacramento,Grocery,CSAT,77.9,78.0,<,0.1,MEDIUM,Satisfaction is below target.
2026-05-28 12:31:54,STORE-1295,2026-04-30,San Francisco,Clothing,NPS,18.9,25.0,<,6.1,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0778,2025-03-31,Palo Alto,Electronics,NPS,19.0,25.0,<,6.0,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0784,2025-09-30,San Francisco,Electronics,NPS,19.0,25.0,<,6.0,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0236,2026-01-31,Palo Alto,Grocery,NPS,19.1,25.0,<,5.9,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0264,2026-05-31,Los Angeles,Electronics,NPS,19.1,25.0,<,5.9,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0054,2024-11-30,Los Angeles,Clothing,NPS,19.2,25.0,<,5.8,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0056,2025-01-31,Palo Alto,Electronics,NPS,19.2,25.0,<,5.8,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0422,2025-07-31,Palo Alto,Grocery,NPS,19.2,25.0,<,5.8,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0216,2026-05-31,San Francisco,Electronics,NPS,19.3,25.0,<,5.7,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0247,2024-12-31,Palo Alto,Electronics,NPS,19.3,25.0,<,5.7,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0804,2025-05-31,Palo Alto,Clothing,NPS,19.3,25.0,<,5.7,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1073,2025-10-31,San Francisco,Clothing,NPS,19.3,25.0,<,5.7,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1214,2025-07-31,Palo Alto,Grocery,NPS,19.3,25.0,<,5.7,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1431,2025-08-31,Sacramento,Clothing,NPS,19.3,25.0,<,5.7,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0138,2025-11-30,San Francisco,Grocery,NPS,19.4,25.0,<,5.6,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0255,2025-08-31,Palo Alto,Clothing,NPS,19.4,25.0,<,5.6,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0364,2024-09-30,Los Angeles,Electronics,NPS,19.4,25.0,<,5.6,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0442,2025-03-31,San Francisco,Clothing,NPS,19.4,25.0,<,5.6,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0680,2025-01-31,Palo Alto,Grocery,NPS,19.4,25.0,<,5.6,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0825,2025-02-28,Sacramento,Electronics,NPS,19.4,25.0,<,5.6,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0027,2024-08-31,Sacramento,Grocery,NPS,19.5,25.0,<,5.5,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0558,2024-11-30,Sacramento,Electronics,NPS,19.5,25.0,<,5.5,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0714,2025-11-30,Sacramento,Grocery,NPS,19.5,25.0,<,5.5,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1014,2024-11-30,Sacramento,Clothing,NPS,19.5,25.0,<,5.5,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1360,2025-09-30,Palo Alto,Grocery,NPS,19.5,25.0,<,5.5,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0690,2025-11-30,Sacramento,Clothing,NPS,19.6,25.0,<,5.4,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0039,2025-08-31,San Francisco,Electronics,NPS,19.7,25.0,<,5.3,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0243,2024-08-31,Los Angeles,Clothing,NPS,19.7,25.0,<,5.3,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0582,2024-11-30,Los Angeles,Grocery,NPS,19.7,25.0,<,5.3,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0991,2024-12-31,Palo Alto,Grocery,NPS,19.7,25.0,<,5.3,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1021,2025-06-30,Sacramento,Grocery,NPS,19.7,25.0,<,5.3,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1115,2025-04-30,San Francisco,Grocery,NPS,19.7,25.0,<,5.3,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1635,2024-08-31,Palo Alto,Clothing,NPS,19.7,25.0,<,5.3,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0608,2025-01-31,San Francisco,Clothing,NPS,19.8,25.0,<,5.2,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0866,2024-07-31,Sacramento,Clothing,NPS,19.8,25.0,<,5.2,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1514,2024-07-31,Los Angeles,Clothing,NPS,19.8,25.0,<,5.2,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1595,2025-04-30,Sacramento,Clothing,NPS,19.8,25.0,<,5.2,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0743,2026-04-30,San Francisco,Electronics,NPS,19.9,25.0,<,5.1,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0101,2024-10-31,Sacramento,Electronics,NPS,20.0,25.0,<,5.0,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0779,2025-04-30,Sacramento,Clothing,NPS,20.0,25.0,<,5.0,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0812,2026-01-31,Sacramento,Grocery,NPS,20.0,25.0,<,5.0,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0954,2025-11-30,Sacramento,Electronics,NPS,20.0,25.0,<,5.0,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0290,2024-07-31,San Francisco,Clothing,NPS,20.1,25.0,<,4.9,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0785,2025-10-31,Los Angeles,Clothing,NPS,20.1,25.0,<,4.9,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0928,2025-09-30,Palo Alto,Clothing,NPS,20.1,25.0,<,4.9,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0253,2025-06-30,Palo Alto,Clothing,NPS,20.2,25.0,<,4.8,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0456,2026-05-31,Palo Alto,Grocery,NPS,20.2,25.0,<,4.8,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-1486,2026-03-31,San Francisco,Electronics,NPS,20.2,25.0,<,4.8,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0130,2025-03-31,Palo Alto,Clothing,NPS,20.3,25.0,<,4.7,MEDIUM,Customer advocacy is below target.
2026-05-28 12:31:54,STORE-0994,2025-03-31,Sacramento,Electronics,NPS,20.4,25.0,<,4.6,MEDIUM,Customer advocacy is below target.
